32.82,32.47,29.65,29.12,31.27,29.19,31.55,29.65,31.89,0.00
32.72,32.40,29.64,29.14,31.27,29.19,31.55,29.65,31.83,0.00
32.62,32.33,29.64,29.15,31.27,29.18,31.55,29.64,31.77,0.00
32.52,32.26,29.64,29.16,31.27,29.18,31.55,29.64,31.71,0.00
32.42,32.19,29.64,29.18,31.27,29.18,31.54,29.64,31.65,0.00
32.36,32.12,29.64,29.19,31.27,29.18,31.54,29.63,31.60,0.00
32.31,32.06,29.64,29.20,31.27,29.17,31.54,29.63,31.56,0.00
32.25,31.99,29.64,29.21,31.27,29.17,31.54,29.63,31.53,0.00
32.20,31.92,29.64,29.23,31.27,29.17,31.54,29.62,31.50,0.00
32.14,31.85,29.64,29.24,31.27,29.17,31.54,29.62,31.46,0.00
32.09,31.78,29.65,29.26,31.27,29.17,31.53,29.62,31.43,0.00
32.04,31.72,29.65,29.29,31.27,29.17,31.53,29.61,31.40,0.00
31.98,31.65,29.65,29.32,31.27,29.17,31.53,29.61,31.37,0.00
31.93,31.58,29.65,29.35,31.27,29.16,31.52,29.60,31.33,0.00
31.87,31.52,29.65,29.38,31.27,29.16,31.52,29.60,31.30,0.00
31.82,31.45,29.65,29.42,31.27,29.16,31.51,29.59,31.27,0.00
31.76,31.39,29.66,29.45,31.27,29.16,31.51,29.59,31.23,0.00
31.71,31.32,29.66,29.48,31.27,29.16,31.50,29.58,31.20,0.00
31.65,31.26,29.67,29.51,31.27,29.16,31.50,29.58,31.17,0.00
31.60,31.19,29.68,29.55,31.27,29.16,31.49,29.57,31.13,0.00
31.54,31.14,29.69,29.58,31.27,29.16,31.48,29.56,31.10,0.00
31.49,31.11,29.69,29.61,31.27,29.16,31.47,29.55,31.07,0.00
31.43,31.08,29.70,29.64,31.27,29.16,31.46,29.54,31.04,0.00
31.40,31.04,29.71,29.68,31.27,29.16,31.45,29.53,31.00,0.00
31.37,31.01,29.72,29.71,31.27,29.16,31.44,29.52,30.97,0.00
31.34,30.98,29.72,29.75,31.27,29.16,31.43,29.51,30.94,0.00
31.31,30.94,29.73,29.82,31.27,29.16,31.42,29.50,30.92,0.00
31.28,30.91,29.74,29.89,31.27,29.16,31.42,29.49,30.91,0.00
31.25,30.88,29.76,29.97,31.27,29.16,31.41,29.47,30.89,0.00
31.22,30.84,29.78,30.04,31.27,29.16,31.41,29.46,30.88,0.00
31.19,30.81,29.80,30.12,31.27,29.15,31.41,29.45,30.86,0.00
31.16,30.78,29.82,30.19,31.27,29.15,31.42,29.45,30.84,0.00
31.14,30.75,29.84,30.26,31.27,29.15,31.45,29.45,30.83,0.00
31.11,30.72,29.86,30.34,31.27,29.15,31.49,29.45,30.81,0.00
31.08,30.68,29.88,30.41,31.27,29.15,31.37,29.40,30.80,0.00
31.05,30.65,29.91,30.49,31.27,29.15,31.29,29.37,30.78,0.00
31.02,30.62,29.93,30.56,31.27,29.15,31.22,29.34,30.77,0.00
30.99,30.59,29.95,30.63,31.27,29.15,31.19,29.32,30.75,0.00
30.96,30.56,29.97,30.71,31.27,29.15,31.17,29.30,30.74,0.00
30.93,30.53,29.99,30.78,31.27,29.15,31.16,29.29,30.72,0.00
30.90,30.50,30.03,30.86,31.27,29.15,31.17,29.29,30.71,0.00
30.88,30.48,30.08,30.97,31.27,29.15,31.22,29.30,30.69,0.00
30.87,30.46,30.12,31.11,31.27,29.15,31.27,29.31,30.68,0.00
30.85,30.44,30.17,31.26,31.27,29.15,31.37,29.34,30.66,0.00
30.84,30.43,30.22,31.40,31.27,29.15,31.33,29.32,30.65,0.00
30.83,30.41,30.26,31.55,31.27,29.15,31.29,29.30,30.63,0.00
30.81,30.40,30.31,0.00,31.27,29.15,31.25,29.27,30.63,0.00
30.80,30.38,30.35,0.00,31.27,29.15,31.25,29.27,30.63,0.00
30.78,30.36,30.40,0.00,31.27,29.15,31.22,29.25,30.62,0.00
30.77,30.35,30.44,0.00,31.27,29.15,31.16,29.23,30.62,0.00
30.75,30.33,30.49,0.00,31.27,29.15,31.19,29.24,30.62,0.00
30.74,30.32,30.53,0.00,31.27,29.15,31.19,29.24,30.61,0.00
30.73,30.30,30.61,0.00,31.27,29.15,31.20,29.23,30.61,0.00
30.71,30.29,30.70,0.00,31.27,29.15,31.20,29.23,30.61,0.00
30.70,30.27,30.78,0.00,31.27,29.15,31.20,29.23,30.60,0.00
30.68,30.26,30.87,0.00,31.27,29.15,31.19,29.22,30.60,0.00
30.67,30.24,30.96,0.00,31.27,29.15,31.19,29.22,30.60,0.00
30.66,30.23,31.05,0.00,31.26,29.15,31.19,29.22,30.59,0.00
30.64,30.21,31.13,0.00,31.26,29.15,31.19,29.21,30.59,0.00
30.63,30.20,31.22,0.00,31.26,29.15,31.19,29.21,30.59,0.00
30.62,30.19,31.31,0.00,31.26,29.15,31.18,29.20,30.58,0.00
30.61,30.18,31.39,0.00,31.26,29.15,31.18,29.20,30.58,0.00
30.60,30.17,31.48,0.00,31.26,29.15,31.18,29.19,30.58,0.00
30.60,30.16,31.57,0.00,31.26,29.15,31.18,29.19,30.57,0.00
30.59,30.16,31.70,0.00,31.26,29.15,31.18,29.19,30.57,0.00
30.59,30.15,31.84,0.00,31.26,29.15,31.17,29.18,30.57,0.00
30.58,0.00,0.00,0.00,31.26,29.15,31.17,29.18,0.00,0.00
30.57,0.00,0.00,0.00,31.26,29.15,31.17,29.18,0.00,0.00
30.57,0.00,0.00,0.00,31.26,29.15,31.17,29.18,0.00,0.00
30.56,0.00,0.00,0.00,31.26,29.15,31.17,29.17,0.00,0.00
30.56,0.00,0.00,0.00,31.26,29.15,31.17,29.17,0.00,0.00
30.55,0.00,0.00,0.00,31.26,29.15,31.17,29.17,0.00,0.00
30.54,0.00,0.00,0.00,31.26,29.15,31.16,29.17,0.00,0.00
30.54,0.00,0.00,0.00,31.26,29.15,31.16,29.17,0.00,0.00
30.53,0.00,0.00,0.00,31.26,29.15,31.16,29.17,0.00,0.00
30.53,0.00,0.00,0.00,31.25,29.15,31.16,29.17,0.00,0.00
30.52,0.00,0.00,0.00,31.25,29.15,31.16,29.17,0.00,0.00
30.52,0.00,0.00,0.00,31.25,29.15,31.16,29.16,0.00,0.00
30.51,0.00,0.00,0.00,31.25,29.15,31.16,29.16,0.00,0.00
30.51,0.00,0.00,0.00,31.24,29.15,31.16,29.16,0.00,0.00
30.50,0.00,0.00,0.00,31.24,29.15,31.16,29.16,0.00,0.00
30.50,0.00,0.00,0.00,31.23,29.15,31.16,29.16,0.00,0.00
30.49,0.00,0.00,0.00,31.23,29.15,31.16,29.16,0.00,0.00
30.49,0.00,0.00,0.00,31.21,29.15,31.16,29.16,0.00,0.00
30.49,0.00,0.00,0.00,31.20,29.15,31.16,29.16,0.00,0.00
30.49,0.00,0.00,0.00,31.18,29.15,31.16,29.16,0.00,0.00
30.48,0.00,0.00,0.00,31.15,29.15,31.16,29.16,0.00,0.00
30.48,0.00,0.00,0.00,31.12,29.15,31.16,29.16,0.00,0.00
30.48,0.00,0.00,0.00,31.08,29.15,31.16,29.16,0.00,0.00
30.48,0.00,0.00,0.00,31.02,29.15,31.16,29.16,0.00,0.00
30.48,0.00,0.00,0.00,30.96,29.15,31.16,29.16,0.00,0.00
30.48,0.00,0.00,0.00,30.88,29.15,31.16,29.16,0.00,0.00
30.48,0.00,0.00,0.00,30.79,29.15,31.16,29.16,0.00,0.00
30.48,0.00,0.00,0.00,30.71,29.15,31.16,29.16,0.00,0.00
30.48,0.00,0.00,0.00,30.62,29.15,31.16,29.16,0.00,0.00
30.47,0.00,0.00,0.00,30.53,29.14,31.16,29.16,0.00,0.00
30.47,0.00,0.00,0.00,30.44,29.14,31.16,29.16,0.00,0.00
30.47,0.00,0.00,0.00,30.37,29.14,31.16,29.16,0.00,0.00
30.47,0.00,0.00,0.00,30.31,29.13,31.16,29.16,0.00,0.00
30.47,0.00,0.00,0.00,30.25,29.13,31.16,29.16,0.00,0.00
30.47,0.00,0.00,0.00,30.20,29.12,31.16,29.16,0.00,0.00
30.47,0.00,0.00,0.00,30.14,29.11,31.16,29.16,0.00,0.00
30.47,0.00,0.00,0.00,30.10,29.10,31.16,29.16,0.00,0.00
30.47,0.00,0.00,0.00,30.06,29.09,31.16,29.16,0.00,0.00
30.47,0.00,0.00,0.00,30.02,29.08,31.16,29.16,0.00,0.00
30.47,0.00,0.00,0.00,29.99,29.07,31.16,29.16,0.00,0.00
30.47,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
30.47,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
30.47,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
30.47,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
30.46,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
30.46,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,31.16,29.16,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
