34.92,34.83,0.00,29.01,30.32,29.67,31.31,30.44,33.50,29.13
34.70,34.62,0.00,29.01,30.32,29.63,31.11,30.13,33.41,29.13
34.48,34.42,0.00,29.00,30.32,29.60,31.05,30.03,33.32,29.12
34.30,34.21,29.78,28.99,30.33,29.57,30.91,29.90,33.23,29.11
34.18,34.00,29.78,28.98,30.34,29.53,30.83,29.82,33.14,29.11
34.06,33.79,29.77,28.98,30.35,29.50,30.78,29.76,33.05,29.10
33.95,33.59,29.76,28.97,30.36,29.47,30.76,29.72,32.96,29.10
33.83,33.39,29.76,28.97,30.38,29.44,30.75,29.69,32.87,29.09
33.71,33.30,29.75,28.96,30.41,29.42,30.75,29.67,32.78,29.09
33.59,33.21,29.74,28.96,30.44,29.39,30.75,29.65,32.69,29.09
33.48,33.12,29.74,28.96,30.47,29.37,30.78,29.64,32.60,29.09
33.36,33.03,29.73,28.95,30.51,29.35,30.81,29.63,32.51,29.08
33.24,32.94,29.72,28.95,30.54,29.33,30.87,29.63,32.42,29.08
33.12,32.85,29.72,28.95,30.57,29.31,30.85,29.62,32.33,29.08
33.00,32.75,29.71,28.94,30.59,29.29,30.80,29.59,32.24,29.07
32.89,32.66,29.70,28.94,30.62,29.27,30.77,29.56,32.15,29.07
32.77,32.57,29.70,28.94,30.63,29.26,30.75,29.54,32.06,29.07
32.65,32.48,29.69,28.93,30.64,29.25,30.76,29.53,31.97,29.08
32.53,32.39,29.68,28.93,30.65,29.23,30.77,29.51,31.88,29.08
32.41,32.30,29.67,28.93,30.66,29.22,30.77,29.50,31.78,29.08
32.29,32.20,29.67,28.93,30.66,29.21,30.78,29.49,31.69,29.08
32.20,32.11,29.66,28.92,30.66,29.20,30.78,29.48,31.65,0.00
32.15,32.02,29.66,28.92,30.66,29.19,30.77,29.47,31.61,0.00
32.09,31.93,29.65,28.92,30.66,29.18,30.77,29.46,31.57,0.00
32.03,31.84,29.64,28.92,30.66,29.18,30.77,29.46,31.52,0.00
31.97,31.74,29.64,28.92,30.66,29.17,30.77,29.45,31.48,0.00
31.92,31.65,29.63,28.92,30.66,29.16,30.77,29.44,31.44,0.00
31.86,31.56,29.63,28.92,30.66,29.16,30.77,29.44,31.39,0.00
31.80,31.47,29.62,28.92,30.66,29.15,30.77,29.43,31.35,0.00
31.75,31.38,29.62,28.92,30.66,29.14,30.77,29.42,31.31,0.00
31.69,31.28,29.61,28.92,30.66,29.14,30.77,29.42,31.27,0.00
31.63,31.20,29.61,28.92,30.66,29.14,30.77,29.41,31.22,0.00
31.57,31.16,29.60,28.92,30.66,29.13,30.77,29.41,31.18,0.00
31.52,31.12,29.60,28.93,30.66,29.13,30.77,29.40,31.14,0.00
31.46,31.09,29.59,28.93,30.66,29.12,30.77,29.40,31.09,0.00
31.40,31.05,29.59,28.93,30.66,29.12,30.77,29.40,31.05,0.00
31.35,31.01,29.58,28.94,30.66,29.12,30.77,29.39,31.01,0.00
31.29,30.98,29.58,28.94,30.66,29.12,30.77,29.39,30.97,0.00
31.23,30.94,29.57,28.95,30.66,29.11,30.76,29.39,30.92,0.00
31.17,30.90,29.57,28.95,30.66,29.11,30.76,29.38,30.88,0.00
31.15,30.87,29.57,28.95,30.66,29.11,30.76,29.38,30.84,0.00
31.12,30.83,29.56,28.96,30.66,29.11,30.76,29.38,30.82,0.00
31.10,30.80,29.56,28.96,30.66,29.10,30.76,29.37,30.80,0.00
31.07,30.76,29.55,28.97,30.66,29.10,30.76,29.37,30.78,0.00
31.04,30.72,29.55,28.97,30.66,29.10,30.75,29.37,30.77,0.00
31.02,30.69,29.55,28.98,30.66,29.10,30.75,29.36,30.75,0.00
30.99,30.65,29.54,28.99,30.66,29.10,30.75,29.36,30.73,0.00
30.97,30.62,29.54,29.00,30.66,29.10,30.74,29.36,30.71,0.00
30.94,30.59,29.54,29.01,30.66,29.10,30.74,29.35,30.69,0.00
30.92,30.55,29.53,29.02,30.66,29.10,30.74,29.35,30.68,0.00
30.89,30.52,29.53,29.04,30.66,29.09,30.73,29.34,30.66,0.00
30.87,30.48,29.53,29.05,30.66,29.09,30.73,29.34,30.64,0.00
30.84,30.45,29.53,29.06,30.66,29.09,30.72,29.33,30.62,0.00
30.82,30.42,29.53,29.08,30.66,29.09,30.72,29.32,30.60,0.00
30.79,30.38,29.53,29.09,30.66,29.09,30.71,29.32,30.59,0.00
30.76,30.36,29.52,29.10,30.66,29.09,30.70,29.31,30.57,0.00
30.74,30.34,29.52,29.12,30.66,29.09,30.69,29.30,30.55,0.00
30.71,30.33,29.52,29.13,30.66,29.09,30.68,29.29,30.53,0.00
30.70,30.31,29.52,29.14,30.66,29.09,30.67,29.28,30.51,0.00
30.69,30.30,29.52,29.16,30.66,29.09,30.66,29.27,30.50,0.00
30.68,30.28,29.52,29.17,30.66,29.09,30.65,29.26,30.48,0.00
30.67,30.27,29.52,29.21,30.66,29.09,30.64,29.25,30.47,0.00
30.65,30.25,29.52,29.24,30.66,29.09,30.63,29.23,30.47,0.00
30.64,30.24,29.52,29.28,30.66,29.09,30.62,29.22,30.46,0.00
30.63,30.22,29.53,29.32,30.66,29.09,30.61,29.21,30.45,0.00
30.62,30.21,29.53,29.36,30.66,29.09,30.60,29.19,30.45,0.00
30.61,30.19,29.53,29.39,30.66,29.09,30.60,29.18,30.44,0.00
30.60,30.18,29.54,29.43,30.66,29.09,30.61,29.17,30.44,0.00
30.59,30.16,29.54,29.47,30.66,29.09,30.63,29.17,30.43,0.00
30.58,30.15,29.55,29.50,30.66,29.09,30.56,29.14,30.42,0.00
30.56,30.14,29.55,29.54,30.66,29.09,30.51,29.12,30.42,0.00
30.55,30.12,29.55,29.58,30.66,29.09,30.47,29.10,30.41,0.00
30.54,30.11,29.56,29.62,30.66,29.09,30.45,29.09,30.41,0.00
30.53,30.09,29.56,29.65,30.66,29.09,30.43,29.07,30.40,0.00
30.52,30.08,29.57,29.69,30.66,29.09,30.42,29.06,30.39,0.00
30.51,30.07,29.58,29.73,30.66,29.09,30.42,29.05,30.39,0.00
30.50,30.06,29.60,29.79,30.66,29.09,30.44,29.05,30.38,0.00
30.50,30.05,29.62,29.89,30.66,29.08,30.46,29.04,30.37,0.00
30.49,30.04,29.63,29.99,30.66,29.08,30.51,29.05,30.37,0.00
30.49,30.04,29.65,30.08,30.66,29.08,30.49,29.04,30.36,0.00
30.48,30.03,29.67,30.18,30.66,29.08,30.45,29.02,30.36,0.00
30.48,30.02,29.69,0.00,30.66,29.08,30.42,29.00,30.36,0.00
30.47,30.02,29.70,0.00,30.66,29.08,30.42,28.99,30.36,0.00
30.47,30.01,29.72,0.00,30.66,29.08,30.40,28.98,30.36,0.00
30.46,30.00,29.74,0.00,30.66,29.08,30.37,28.97,30.36,0.00
30.46,30.00,29.75,0.00,30.66,29.08,30.38,28.96,30.36,0.00
30.46,29.99,29.77,0.00,30.66,29.08,30.38,28.96,30.36,0.00
30.45,29.98,29.81,0.00,30.66,29.08,30.38,28.95,30.36,0.00
30.45,29.98,29.85,0.00,30.66,29.08,30.37,28.95,30.36,0.00
30.44,29.97,29.90,0.00,30.66,29.08,30.37,28.94,30.36,0.00
30.44,29.97,29.94,0.00,30.66,29.08,30.37,28.94,30.36,0.00
30.43,29.96,29.98,0.00,30.66,29.08,30.36,28.93,30.36,0.00
30.43,29.95,30.03,0.00,30.66,29.08,30.36,28.92,30.36,0.00
30.42,29.95,30.07,0.00,30.66,29.08,30.36,28.92,30.36,0.00
30.42,29.94,30.12,0.00,30.66,29.08,30.35,28.91,30.36,0.00
30.42,29.94,30.16,0.00,30.66,29.08,30.35,28.91,30.36,0.00
30.41,29.93,30.21,0.00,30.66,29.08,30.35,28.90,30.36,0.00
30.41,29.93,30.25,0.00,30.66,29.08,30.34,28.90,30.36,0.00
30.41,29.93,30.30,0.00,30.66,29.08,30.34,28.90,30.36,0.00
30.41,29.92,30.38,0.00,30.65,29.08,30.34,28.89,30.36,0.00
30.41,29.92,30.48,0.00,30.65,29.08,30.34,28.89,30.36,0.00
30.41,0.00,0.00,0.00,30.65,29.08,30.34,28.89,0.00,0.00
30.41,0.00,0.00,0.00,30.65,29.08,30.33,28.88,0.00,0.00
30.40,0.00,0.00,0.00,30.65,29.08,30.33,28.88,0.00,0.00
30.40,0.00,0.00,0.00,30.65,29.08,30.33,28.88,0.00,0.00
30.40,0.00,0.00,0.00,30.65,29.08,30.33,28.88,0.00,0.00
30.40,0.00,0.00,0.00,30.65,29.08,30.33,28.88,0.00,0.00
30.40,0.00,0.00,0.00,30.65,29.08,30.33,28.87,0.00,0.00
30.40,0.00,0.00,0.00,30.65,29.08,30.33,28.87,0.00,0.00
30.40,0.00,0.00,0.00,30.65,29.08,30.33,28.87,0.00,0.00
30.39,0.00,0.00,0.00,30.65,29.08,30.33,28.87,0.00,0.00
